,Volt_abajo_Peltier,Volt_arriba_Peltier,err_Volt_abajo_Peltier,err_Volt_arriba_Peltier,tiempos,T1,T2,voltajes_posta
41,0.000919322,0.000899218,1.0183864400000001e-07,1.0179843600000002e-07,49.863532304763794,295.48477786374,295.9837026065457,0.0003234
42,0.000919426,0.000898872,1.0183885200000001e-07,1.0179774400000001e-07,51.096503496170044,295.4761891768849,295.98628301634307,0.0003271
43,0.000919623,0.000899218,1.0183924600000001e-07,1.0179843600000002e-07,52.33167481422424,295.48477786374,295.99117089163576,0.0003375
44,0.000919332,0.000899009,1.0183866400000001e-07,1.0179801800000001e-07,53.55940771102905,295.47958990754364,295.9839507231314,0.0003441
45,0.000919051,0.00089904,1.0183810200000001e-07,1.0179808000000001e-07,54.79453086853027,295.480359414517,295.9769786260861,0.0003411
46,0.000919165,0.000898558,1.0183833000000001e-07,1.0179711600000002e-07,56.05698084831238,295.4683947627894,295.97980716892397,0.0003505
47,0.000918978,0.000898988,1.0183795600000001e-07,1.01797976e-07,57.30337190628052,295.4790686283277,295.9751673624369,0.0003497
48,0.000918926,0.000898684,1.0183785200000001e-07,1.0179736800000002e-07,58.5485782623291,295.4715224640934,295.97387714544374,0.0003532
49,0.000918562,0.000898621,1.0183712400000001e-07,1.0179724200000001e-07,59.78982901573181,295.46995861452643,295.96484558476686,0.0003491
50,0.000918593,0.000898516,1.0183718600000001e-07,1.0179703200000002e-07,61.05105113983154,295.4673521937593,295.9656147589875,0.0003583
51,0.000918468,0.000898034,1.0183693600000001e-07,1.01796068e-07,62.30195116996765,295.45538740394494,295.96251324679605,0.0003759
52,0.000918197,0.000897804,1.0183639400000001e-07,1.01795608e-07,63.55236053466797,295.4496780196483,295.95578913879945,0.0003878
53,0.000918031,0.000897846,1.0183606200000001e-07,1.01795692e-07,64.80914545059204,295.4507206050257,295.95167029251485,0.0004089
54,0.000918208,0.000897751,1.01836416e-07,1.0179550200000001e-07,66.08165574073792,295.4483623748201,295.9560620738603,0.0004211
55,0.000917885,0.000897667,1.0183577000000001e-07,1.0179533400000001e-07,67.34592533111572,295.4462771987398,295.9480476802227,0.0004255
56,0.000917739,0.000897384,1.0183547800000001e-07,1.01794768e-07,68.61429071426392,295.4392521128502,295.94442505618775,0.0004228
57,0.000917771,0.000897615,1.01835542e-07,1.0179523e-07,69.87925982475281,295.4449863735195,295.94521905698105,0.0004186
58,0.000917667,0.000897322,1.01835334e-07,1.0179464400000001e-07,71.15097951889038,295.4377130422523,295.94263855234044,0.0004102
59,0.000917458,0.000897028,1.01834916e-07,1.0179405600000001e-07,72.42737460136414,295.43041484017584,295.93745271249753,0.000406
60,0.000917479,0.000897604,1.01834958e-07,1.01795208e-07,73.70493507385254,295.44471331414894,295.9379737788322,0.000401
61,0.00091749,0.000897175,1.0183498000000002e-07,1.0179435e-07,74.99795508384705,295.43406394711786,295.9382467182439,0.0003859
62,0.00091749,0.0008975,1.0183498000000002e-07,1.0179500000000002e-07,76.27175617218018,295.44213165864966,295.9382467182439,0.0003823
63,0.000917313,0.000897542,1.01834626e-07,1.0179508400000002e-07,77.56163716316223,295.4431742510051,295.9338548668909,0.0003686
64,0.000917542,0.000897458,1.0183508400000001e-07,1.0179491600000002e-07,78.85941648483276,295.4410890653301,295.9395369763788,0.0003681
65,0.00091725,0.000897227,1.0183450000000001e-07,1.0179445400000001e-07,80.14979076385498,295.4353547848417,295.932291661398,0.0003648
66,0.000917125,0.000896902,1.0183425000000002e-07,1.0179380400000001e-07,81.44895625114441,295.42728702482793,295.9291900567263,0.0003592
67,0.000916959,0.000897196,1.0183391800000002e-07,1.0179439200000001e-07,82.75373888015747,295.4345852471458,295.9250711124205,0.0003692
68,0.000916771,0.000896724,1.01833542e-07,1.0179344800000001e-07,84.05394339561462,295.42286835026846,295.92040626560447,0.0003673
69,0.000917042,0.000896745,1.0183408400000001e-07,1.0179349e-07,85.35513091087341,295.42338965547117,295.92713058647035,0.0003594
70,0.000916907,0.000896819,1.0183381400000001e-07,1.0179363800000002e-07,86.65747404098511,295.4252266337885,295.92378083758877,0.0003609
71,0.000916459,0.000896232,1.0183291800000002e-07,1.0179246400000002e-07,87.97183442115784,295.41065484515303,295.91266456197985,0.0003712
72,0.000916678,0.000896619,1.0183335600000002e-07,1.0179323800000001e-07,89.29206371307373,295.42026182064177,295.9180986480161,0.0003756
73,0.000916636,0.000896148,1.0183327200000002e-07,1.0179229600000002e-07,90.60142779350281,295.4085695993577,295.9170564965763,0.0003885
74,0.000916064,0.000896923,1.01832128e-07,1.01793846e-07,91.91474509239197,295.4278083279883,295.9028632898055,0.0004009
75,0.000916126,0.000896577,1.0183225200000001e-07,1.01793154e-07,93.24193000793457,295.4192192071045,295.90440172301993,0.0004134
76,0.000915887,0.000896232,1.0183177400000001e-07,1.0179246400000002e-07,94.5627167224884,295.41065484515303,295.8984712994685,0.000425
77,0.000916001,0.000895907,1.0183200200000002e-07,1.01791814e-07,95.90095853805542,295.4025869084835,295.9013000409844,0.0004371
78,0.000915637,0.000895802,1.0183127400000001e-07,1.0179160400000001e-07,97.22625017166138,295.39998033199925,295.89226789390466,0.0004459
79,0.00091521,0.000895467,1.0183042000000001e-07,1.0179093400000001e-07,98.57131695747375,295.3916640715402,295.88167239764493,0.000446
80,0.000915668,0.000895613,1.0183133600000001e-07,1.01791226e-07,99.90304231643677,295.39528847915517,295.89303711806303,0.0004623
81,0.000915231,0.000896054,1.0183046200000001e-07,1.0179210800000001e-07,101.25307273864746,295.4062361054459,295.8821934899711,0.0004672
82,0.000915616,0.000895268,1.01831232e-07,1.0179053600000001e-07,102.60371422767639,295.3867239355678,295.891746806271,0.0004818
83,0.000914867,0.000896661,1.0182973400000002e-07,1.01793322e-07,103.95053839683533,295.42130443321514,295.8731611886295,0.0004855
84,0.000915158,0.000896232,1.01830316e-07,1.0179246400000002e-07,105.3017086982727,295.41065484515303,295.88038207274496,0.0005015
85,0.000914846,0.000895173,1.01829692e-07,1.0179034600000001e-07,106.66080236434937,295.3843655715742,295.87264009209684,0.000503
86,0.000914627,0.000895184,1.01829254e-07,1.0179036800000001e-07,108.0129644870758,295.38463864555195,295.8672057852235,0.0005156
87,0.00091419,0.000895089,1.0182838e-07,1.0179017800000001e-07,109.37629866600037,295.38228027720135,295.8563619068001,0.0005263
88,0.000914419,0.000894786,1.01828838e-07,1.0178957200000001e-07,110.73870325088501,295.37475829049134,295.8620444099692,0.0005303
89,0.000914107,0.000894251,1.0182821400000001e-07,1.0178850200000002e-07,112.11115503311157,295.36147677245117,295.85430230245834,0.0005411
90,0.000914034,0.000894827,1.0182806800000001e-07,1.0178965400000002e-07,113.48094773292542,295.375776120008,295.85249084008586,0.0005434
91,0.000914357,0.000894534,1.0182871400000001e-07,1.0178906800000001e-07,114.85414981842041,295.36850234257844,295.86050591850966,0.0005388
92,0.000913711,0.000894303,1.0182742200000001e-07,1.01788606e-07,116.24016690254211,295.36276769320835,295.8444757042715,0.0005358
93,0.000913805,0.00089511,1.0182761e-07,1.0179022e-07,117.6228141784668,295.3828016011558,295.84680828841636,0.0005317
94,0.000913545,0.000895414,1.0182709000000001e-07,1.0179082800000001e-07,118.99017000198364,295.39034835904704,295.8403564480613,0.0005329
95,0.000913035,0.000894681,1.0182607e-07,1.01789362e-07,120.36999416351318,295.3721516497403,295.82770080706996,0.0005342
96,0.000913524,0.000894827,1.01827048e-07,1.0178965400000002e-07,121.75554633140564,295.375776120008,295.83983533625593,0.000536
97,0.000913181,0.00089554,1.0182636200000002e-07,1.0179108000000001e-07,123.15406370162964,295.3934762768026,295.8313238091037,0.0005139
98,0.000913139,0.000895634,1.0182627800000002e-07,1.0179126800000001e-07,124.52683711051941,295.3958097971011,295.830281576843,0.0004915
99,0.000913399,0.000895949,1.01826798e-07,1.01791898e-07,125.90733766555786,295.4036295373912,295.83673347525325,0.0004605
100,0.000913378,0.000896672,1.0182675600000002e-07,1.0179334400000001e-07,127.29304671287537,295.4215774982538,295.8362123617617,0.0004301
101,0.000913441,0.00089598,1.01826882e-07,1.0179196000000002e-07,128.67837929725647,295.4043990962052,295.83777570150875,0.0004034
102,0.000913368,0.000895708,1.0182673600000001e-07,1.01791416e-07,130.05997681617737,295.39764682032455,295.8359642123949,0.0003895
103,0.000913649,0.000896347,1.01827298e-07,1.01792694e-07,131.4474813938141,295.4135096396943,295.8429371886649,0.0003837
104,0.000913243,0.000896033,1.01826486e-07,1.01792066e-07,133.04523468017578,295.40571479231653,295.83286234066816,0.0003723
105,0.000913264,0.000896336,1.0182652800000001e-07,1.01792672e-07,134.44358682632446,295.4132365727029,295.8333834557187,0.000356
106,0.000913201,0.000896242,1.01826402e-07,1.01792484e-07,135.8646457195282,295.4109030884435,295.8318201098393,0.0003307
107,0.000913389,0.000896378,1.0182677800000002e-07,1.01792756e-07,137.27979350090027,295.41427919176925,295.83648532600193,0.0003032
108,0.000913524,0.000896169,1.01827048e-07,1.0179233800000001e-07,138.68128895759583,295.4090909111678,295.83983533625593,0.0002711
109,0.000913472,0.000896221,1.0182694400000001e-07,1.01792442e-07,140.0950174331665,295.4103817774706,295.8385449631227,0.0002368
110,0.000913264,0.000895959,1.0182652800000001e-07,1.0179191800000001e-07,141.51452565193176,295.40387778222737,295.8333834557187,0.0002178
111,0.000913441,0.000895854,1.01826882e-07,1.0179170800000002e-07,142.9365165233612,295.4012712087249,295.83777570150875,0.0002034
112,0.000913607,0.000895687,1.0182721400000001e-07,1.0179137400000002e-07,144.34859824180603,295.3971255032273,295.8418949672142,0.000201
113,0.000912993,0.000895802,1.01825986e-07,1.0179160400000001e-07,145.7758765220642,295.39998033199925,295.82665857143724,0.0001865
114,0.000913264,0.000895247,1.0182652800000001e-07,1.01790494e-07,147.21506595611572,295.3862026134251,295.8333834557187,0.0001801
115,0.000913076,0.00089466,1.0182615200000001e-07,1.0178932000000001e-07,148.64588165283203,295.3716303208679,295.8287182266329,0.0001608
116,0.000913326,0.000895089,1.0182665200000001e-07,1.0179017800000001e-07,150.07723093032837,295.38228027720135,295.8349219844532,0.000156
117,0.00091317,0.000894754,1.0182634000000002e-07,1.0178950800000002e-07,151.51565742492676,295.3739638863286,295.8310508436052,0.0001427
118,0.000912889,0.000894974,1.0182577800000002e-07,1.01789948e-07,152.95557475090027,295.37942540365833,295.8240777933149,0.0001439
119,0.000912941,0.000894922,1.01825882e-07,1.0178984400000002e-07,154.4078598022461,295.3781345019469,295.8253681831195,0.0001566
120,0.000913035,0.000894806,1.0182607e-07,1.01789612e-07,155.85515904426575,295.37525479280924,295.82770080706996,0.0001633
121,0.000912962,0.000894377,1.01825924e-07,1.0178875400000002e-07,157.30974173545837,295.364604770203,295.8258893016576,0.0001751
122,0.000912847,0.000894303,1.0182569400000002e-07,1.01788606e-07,158.75610089302063,295.36276769320835,295.82303555431054,0.0002018
123,0.000912546,0.000893811,1.01825092e-07,1.01787622e-07,160.21752524375916,295.35055353774305,295.8155661463956,0.0002197
124,0.000912213,0.000893486,1.0182442600000001e-07,1.0178697200000001e-07,161.67348384857178,295.34248517154543,295.8073025905678,0.0002381
125,0.000912462,0.000893434,1.01824924e-07,1.0178686800000001e-07,163.13637590408325,295.34119422760574,295.81348165157567,0.0002513
126,0.000912181,0.000893067,1.0182436200000002e-07,1.0178613400000002e-07,164.60436630249023,295.33208310054766,295.80650849190243,0.0002713
127,0.000911588,0.000893046,1.01823176e-07,1.0178609200000001e-07,166.0665512084961,295.33156175318015,295.79179274915083,0.0002888
128,0.00091189,0.000892763,1.0182378000000001e-07,1.0178552600000001e-07,167.54166674613953,295.3245359532882,295.7992871313312,0.0002926
129,0.000911755,0.000892522,1.0182351000000001e-07,1.0178504400000002e-07,169.01365494728088,295.3185528171742,295.7959369997971,0.0002861
130,0.000911942,0.000892889,1.0182388400000002e-07,1.0178577800000001e-07,170.48938870429993,295.3276640533349,295.8005775496943,0.0002892
131,0.000911494,0.000892836,1.0182298800000002e-07,1.0178567200000001e-07,171.97728753089905,295.3263482662751,295.7894600504287,0.0002853
132,0.000911723,0.000892606,1.01823446e-07,1.0178521200000001e-07,173.46527361869812,295.32063822920867,295.795142893076,0.0002969
133,0.000911786,0.000892994,1.0182357200000002e-07,1.01785988e-07,174.94954466819763,295.33027079675867,295.7967062901464,0.0002869
134,0.000911422,0.00089248,1.01822844e-07,1.0178496000000002e-07,176.4342703819275,295.31751010971414,295.7876732991871,0.0002837
135,0.000911505,0.000892805,1.0182301000000001e-07,1.0178561000000001e-07,177.93481612205505,295.3255786542658,295.7897330260619,0.0002797
136,0.000911401,0.000892543,1.0182280200000001e-07,1.01785086e-07,179.42604565620422,295.3190741705436,295.7871521628717,0.0002679
137,0.000911182,0.00089269,1.0182236400000001e-07,1.0178538000000001e-07,180.9516532421112,295.32272363739474,295.7817174411408,0.0002621
138,0.000911161,0.000892753,1.0182232200000001e-07,1.01785506e-07,182.43626642227173,295.32428769100886,295.78119630205583,0.000262
139,0.00091112,0.000892815,1.0182224000000001e-07,1.0178563000000002e-07,183.9453387260437,295.32582691626163,295.7801788393343,0.0002523
140,0.000911099,0.000892543,1.01822198e-07,1.01785086e-07,185.4605634212494,295.3190741705436,295.77965769953397,0.0002474
141,0.00091114,0.000893056,1.0182228000000001e-07,1.01786112e-07,186.9724268913269,295.3318100138613,295.78067516272847,0.0002401
142,0.000910984,0.000892386,1.0182196800000001e-07,1.0178477200000001e-07,188.47828316688538,295.3151764276268,295.7768038344254,0.0002279
143,0.000910641,0.000892113,1.01821282e-07,1.01784226e-07,189.99433016777039,295.3083987916931,295.76829182838014,0.0002322
144,0.000910964,0.000892606,1.0182192800000001e-07,1.0178521200000001e-07,191.52130246162415,295.32063822920867,295.77630750931695,0.0002298
145,0.000910401,0.000891851,1.01820802e-07,1.01783702e-07,193.0508201122284,295.3018942091019,295.7623358673481,0.0002218
146,0.000910526,0.000892145,1.01821052e-07,1.0178429e-07,194.59815764427185,295.3091932419638,295.7654379343341,0.0002267
147,0.000910339,0.000892019,1.0182067800000002e-07,1.01784038e-07,196.12777304649353,295.3060650907938,295.7607972389386,0.0002167
148,0.000910391,0.000891872,1.01820782e-07,1.01783744e-07,197.65595507621765,295.3024155701549,295.7620877016184,0.0002186
149,0.000910256,0.000891694,1.0182051200000001e-07,1.0178338800000001e-07,199.1965832710266,295.2979964069442,295.75873745889146,0.0002278
150,0.000910006,0.000891443,1.0182001200000001e-07,1.01782886e-07,200.74718070030212,295.29176486093036,295.75253327925896,0.0002343
151,0.000910308,0.000891809,1.0182061600000002e-07,1.01783618e-07,202.2748086452484,295.3008514862744,295.76002792394206,0.0002309
152,0.000909944,0.000891464,1.01819888e-07,1.0178292800000001e-07,203.8175528049469,295.2922862266543,295.7509946373976,0.0002422
153,0.000910214,0.000891118,1.0182042800000001e-07,1.0178223600000001e-07,205.37121677398682,295.28369607502907,295.75769515911236,0.0002501
154,0.000909704,0.000891275,1.01819408e-07,1.0178255e-07,206.92399859428406,295.28759392648374,295.7450385844828,0.0002576
155,0.000909298,0.000891149,1.0181859600000001e-07,1.0178229800000001e-07,208.47709965705872,295.28446571555276,295.7349628562857,0.0002555
156,0.000909371,0.000891306,1.01818742e-07,1.01782612e-07,210.03439497947693,295.2883635643546,295.7367745086703,0.0002781
157,0.000909225,0.000890929,1.0181845000000001e-07,1.01781858e-07,211.58936738967896,295.2790037392148,295.733151200975,0.0002925
158,0.00090935,0.000890468,1.0181870000000002e-07,1.0178093600000001e-07,213.15993332862854,295.2675583305243,295.73625334869513,0.0002994
159,0.000909392,0.000890426,1.0181878400000002e-07,1.0178085200000001e-07,214.73564982414246,295.26651557603725,295.73729566840336,0.0003137
160,0.000908913,0.000890615,1.01817826e-07,1.0178123000000002e-07,216.29397559165955,295.27120796365955,295.72540820283507,0.0003219
161,0.00090908,0.000890258,1.0181816e-07,1.0178051600000001e-07,217.8630793094635,295.2623445484774,295.72955269887154,0.0003416
162,0.00090884,0.00089007,1.0181768000000001e-07,1.0178014000000002e-07,219.4385244846344,295.257676951785,295.7235965320935,0.0003486
163,0.000908861,0.000889672,1.0181772200000002e-07,1.01779344e-07,221.02750372886658,295.2477954867471,295.7241176979491,0.0003589
164,0.000908559,0.000889399,1.0181711800000001e-07,1.0177879800000002e-07,222.60249161720276,295.2410174470182,295.7166228133048,0.0003721
165,0.00090832,0.000889137,1.0181664000000001e-07,1.0177827400000001e-07,224.1695957183838,295.2345124769456,295.71069139559813,0.0003794
166,0.00090832,0.000889074,1.0181664000000001e-07,1.0177814800000001e-07,225.7466697692871,295.2329482991773,295.71069139559813,0.0003841
167,0.000908008,0.000888812,1.0181601600000002e-07,1.01777624e-07,227.3233790397644,295.22644328273407,295.7029482424587,0.0003946
168,0.000907851,0.000889043,1.0181570200000001e-07,1.0177808600000001e-07,228.89790987968445,295.2321786236089,295.6990518278849,0.0004004
169,0.000907674,0.00088899,1.0181534800000002e-07,1.0177798000000001e-07,230.4919514656067,295.2308627254574,295.69465903854524,0.0003938
170,0.000907914,0.000889284,1.0181582800000001e-07,1.0177856800000001e-07,232.09604239463806,295.23816221666596,295.7006153589248,0.0004017
171,0.000907539,0.00088877,1.0181507800000001e-07,1.0177754e-07,233.67807388305664,295.22540049036235,295.6913085944415,0.0004035
172,0.000907289,0.000888781,1.01814578e-07,1.01777562e-07,235.27127146720886,295.2256736027431,295.6851040419173,0.0004146
173,0.000907373,0.00088832,1.0181474600000001e-07,1.0177664e-07,236.88604974746704,295.2142276546786,295.68718877539084,0.0004133
174,0.000906946,0.000889053,1.01813892e-07,1.0177810600000001e-07,238.4735872745514,295.2324269061075,295.6765913400567,0.0004273
175,0.000907321,0.000888854,1.01814642e-07,1.01777708e-07,240.09755539894104,295.2274860741452,295.6858982265542,0.0004237
176,0.000906852,0.000888477,1.0181370400000001e-07,1.01776954e-07,241.745290517807,295.21812574542844,295.6742584017484,0.0004294
177,0.000906873,0.000888445,1.01813746e-07,1.0177689000000001e-07,243.34372353553772,295.2173312312052,295.67477959051433,0.0004324
178,0.000906561,0.000888445,1.0181312200000002e-07,1.0177689000000001e-07,244.9452760219574,295.2173312312052,295.66703618966164,0.0004281
179,0.00090654,0.000888383,1.0181308e-07,1.0177676600000001e-07,246.5568768978119,295.21579185831115,295.6665149973018,0.0004133
180,0.000906915,0.000888697,1.0181383e-07,1.0177739400000001e-07,248.1864447593689,295.2235880156212,295.67582196732053,0.000404
181,0.0009068,0.000888194,1.018136e-07,1.01776388e-07,249.8225541114807,295.2110992409314,295.6729678380488,0.0003837
182,0.00090628,0.000888246,1.0181256000000002e-07,1.0177649200000001e-07,251.4487385749817,295.2123903333665,295.66006211947655,0.00037
183,0.00090628,0.000888183,1.0181256000000002e-07,1.01776366e-07,253.09530305862427,295.21082612503534,295.66006211947655,0.0003636
184,0.000906394,0.000887691,1.0181278800000001e-07,1.01775382e-07,254.7385802268982,295.1986103285126,295.6628914627796,0.0003489
185,0.000906353,0.000887932,1.01812706e-07,1.0177586400000001e-07,256.37028098106384,295.20459409896307,295.6618738927633,0.0003443
186,0.000906165,0.000887565,1.0181233e-07,1.0177513e-07,258.0232982635498,295.1954818716269,295.657207950151,0.0003332
187,0.000905791,0.000887198,1.01811582e-07,1.0177439600000002e-07,259.65215969085693,295.186369570991,295.6479256449803,0.0003311
188,0.000905791,0.000887345,1.01811582e-07,1.0177469000000001e-07,261.3078877925873,295.1900194658761,295.6479256449803,0.0003215
189,0.000905822,0.000887743,1.0181164400000002e-07,1.0177548600000001e-07,262.9802403450012,295.19990143518476,295.648695036827,0.0003219
190,0.000905426,0.000887125,1.01810852e-07,1.0177425e-07,264.6331527233124,295.18455703378754,295.6388666368373,0.0003148
191,0.000905541,0.000887282,1.0181108200000002e-07,1.0177456400000002e-07,266.30179953575134,295.18845522665083,295.641720852764,0.0002861
192,0.00090577,0.000887502,1.0181154000000001e-07,1.01775004e-07,267.9381651878357,295.19391763994423,295.6474044437525,0.0002451
193,0.000905676,0.000887963,1.01811352e-07,1.01775926e-07,269.6032302379608,295.2053637932824,295.645071444817,0.0002063
194,0.000905822,0.000887984,1.0181164400000002e-07,1.0177596800000001e-07,271.2433342933655,295.2058851988143,295.648695036827,0.0001627
195,0.000906103,0.000888592,1.01812206e-07,1.0177718400000002e-07,272.9321234226227,295.2209810263164,295.6556691775924,0.0001152
196,0.000906072,0.000889483,1.0181214400000002e-07,1.0177896600000001e-07,274.6178014278412,295.24310300202757,295.6548997905228,7.76e-05
197,0.000905967,0.000889053,1.0181193400000001e-07,1.0177810600000001e-07,276.27084493637085,295.2324269061075,295.65229379814485,4.2e-05
198,0.000906332,0.000888749,1.01812664e-07,1.01777498e-07,277.92727518081665,295.22487909381636,295.6613526980076,2.17e-05
199,0.000905947,0.000889158,1.0181189400000001e-07,1.0177831600000001e-07,279.59065794944763,295.23503386905475,295.65179741795885,6e-07
200,0.000906155,0.000888561,1.0181231000000001e-07,1.01777122e-07,281.28842973709106,295.22021134261195,295.6569597611713,-2.14e-05
201,0.000906196,0.000888309,1.0181239200000002e-07,1.01776618e-07,283.0411648750305,295.21395453953704,295.6579773356398,-3.42e-05
202,0.000906124,0.000887953,1.01812248e-07,1.0177590600000001e-07,284.7159900665283,295.2051155048494,295.6561903749855,-4.6e-05
203,0.000906165,0.000888959,1.0181233e-07,1.0177791800000001e-07,286.4017255306244,295.23009304847096,295.657207950151,-5.23e-05
204,0.000906425,0.00088876,1.0181285000000001e-07,1.0177752000000002e-07,288.12063550949097,295.2251522063228,295.663660844375,-7.2e-05
205,0.000905926,0.000888749,1.01811852e-07,1.01777498e-07,289.8536653518677,295.22487909381636,295.6512762185275,-0.0001007
206,0.000906363,0.00089029,1.0181272600000001e-07,1.0178058e-07,291.57695746421814,295.26313903110304,295.66212208065724,-0.0001317
207,0.000906519,0.00088985,1.0181303800000002e-07,1.0177970000000001e-07,293.25829005241394,295.25221484609875,295.6659938046999,-0.0001905
208,0.000906634,0.000890248,1.01813268e-07,1.01780496e-07,294.9726231098175,295.2620962725425,295.6688479516975,-0.0002314
209,0.000906613,0.000890091,1.01813226e-07,1.01780182e-07,296.6812582015991,295.25819833322197,295.6683267601785,-0.0002554
210,0.000906915,0.000890038,1.0181383e-07,1.01780076e-07,298.3904263973236,295.2568824653239,295.67582196732053,-0.0002853
