,Volt_abajo_Peltier,Volt_arriba_Peltier,err_Volt_abajo_Peltier,err_Volt_arriba_Peltier,tiempos,T1,T2,voltajes_posta
0,0.00094246,0.001218254,1.0188492e-07,1.0243650800000001e-07,1.1415534019470215,303.3754482581539,296.5576468700263,0.263611
1,0.000947539,0.001219564,1.0189507800000002e-07,1.0243912800000001e-07,2.3133652210235596,303.4077281323004,296.6835930829522,0.193933
2,0.000950974,0.001216493,1.01901948e-07,1.0243298600000002e-07,3.4816997051239014,303.3320536800212,296.7687641618535,0.1602064
3,0.000953524,0.001210751,1.0190704800000002e-07,1.0242150200000001e-07,4.655088186264038,303.19054686225314,296.8319873486417,0.1390332
4,0.000955783,0.001202577,1.0191156600000001e-07,1.02405154e-07,5.814574480056763,302.98907267572486,296.88799262507365,0.1243676
5,0.000956855,0.001195346,1.0191371000000002e-07,1.02390692e-07,6.984207391738892,302.81080963867555,296.914568723261,0.1136495
6,0.000957729,0.001186889,1.0191545800000002e-07,1.0237377800000002e-07,8.15664291381836,302.60228428251577,296.9362357017237,0.1054583
7,0.000958853,0.001176944,1.01917706e-07,1.0235388800000001e-07,9.328848123550415,302.35701639165825,296.9640997014632,0.0989467
8,0.000959582,0.001168246,1.01919164e-07,1.0233649200000001e-07,10.493184804916382,302.1424558340399,296.9821712599727,0.0936742
9,0.000960144,0.001160523,1.0192028800000001e-07,1.02321046e-07,11.670318603515625,301.95190984727003,296.99610276632166,0.0892505
10,0.000960529,0.001154099,1.01921058e-07,1.02308198e-07,12.843061923980713,301.7933873023262,297.00564648997835,0.0854698
11,0.000960924,0.00114953,1.0192184800000001e-07,1.0229906000000001e-07,14.014599323272705,301.6806254020109,297.0154380164674,0.0821899
12,0.000961768,0.001143986,1.01923536e-07,1.0228797200000001e-07,15.182397842407227,301.5437845722243,297.0363593656195,0.0792592
13,0.000961726,0.001138484,1.01923452e-07,1.02276968e-07,16.351686477661133,301.4079629154715,297.0353182652428,0.0766244
14,0.00096183,0.001132406,1.0192366000000002e-07,1.02264812e-07,17.52334427833557,301.25790193593093,297.03789622627806,0.0742332
15,0.000962132,0.001127953,1.01924264e-07,1.0225590600000002e-07,18.693792581558228,301.1479474159608,297.04538219423904,0.0720099
16,0.000962402,0.001123824,1.0192480400000001e-07,1.02247648e-07,19.857410430908203,301.0459829844572,297.0520749038754,0.0699583
17,0.000962756,0.001119286,1.01925512e-07,1.0223857200000002e-07,21.03081464767456,300.9339071057935,297.0608497280818,0.0680379
18,0.000962642,0.00111609,1.01925284e-07,1.0223218000000002e-07,22.205416679382324,300.8549677569968,297.05802394488575,0.0662228
19,0.000962902,0.001113764,1.0192580400000001e-07,1.0222752800000002e-07,23.378018379211426,300.7975132115587,297.06446870296406,0.0644857
20,0.000962881,0.001111584,1.01925762e-07,1.02223168e-07,24.54883074760437,300.74366218973785,297.0639481662149,0.0628298
21,0.000963204,0.001110599,1.01926408e-07,1.0222119800000002e-07,25.71764302253723,300.71932952471286,297.07195448988665,0.0612513
22,0.000963537,0.001108293,1.01927074e-07,1.02216586e-07,26.892252445220947,300.6623617342129,297.08020862626535,0.059739
23,0.000963631,0.001105852,1.0192726200000001e-07,1.02211704e-07,28.057645082473755,300.6020555529942,297.08253861149484,0.0582887
24,0.000964172,0.0011032,1.0192834400000001e-07,1.0220640000000002e-07,29.230408430099487,300.53653262659805,297.0959483240142,0.0569043
25,0.000963849,0.001101471,1.0192769800000001e-07,1.0220294200000001e-07,30.407607316970825,300.4938120726625,297.0879421752373,0.0555258
26,0.000964536,0.00109927,1.0192907200000001e-07,1.0219854000000001e-07,31.600270748138428,300.4394267438021,297.10497066320835,0.0541887
27,0.000964599,0.001097416,1.01929198e-07,1.0219483200000001e-07,32.776941776275635,300.39361340888144,297.10653221438923,0.0529047
28,0.00096439,0.001095288,1.0192878e-07,1.02190576e-07,33.95520257949829,300.34102695471785,297.1013518217763,0.0516514
29,0.000964536,0.001092564,1.0192907200000001e-07,1.0218512800000001e-07,35.134822607040405,300.2737085467377,297.10497066320835,0.0504684
30,0.000964817,0.001088644,1.0192963400000001e-07,1.0217728800000001e-07,36.31730651855469,300.1768258331057,297.1119356600669,0.0492954
31,0.000965025,0.001084956,1.0193005000000001e-07,1.02169912e-07,37.499693155288696,300.08566894802647,297.11709121647226,0.0481531
32,0.000964703,0.001082241,1.0192940600000002e-07,1.02164482e-07,38.68318295478821,300.0185568760043,297.10911000830487,0.047037
