,Volt_abajo_Peltier,Volt_arriba_Peltier,err_Volt_abajo_Peltier,err_Volt_arriba_Peltier,tiempos,T1,T2,voltajes_posta
0,0.000858983,0.000941995,1.0171796600000001e-07,1.0188399000000002e-07,1.124460220336914,296.5461153424044,294.4855964038841,0.0374112
1,0.000861534,0.000941115,1.01723068e-07,1.0188223000000001e-07,2.287447452545166,296.52429190757675,294.5489730070074,0.0274027
2,0.000862616,0.00093991,1.0172523200000001e-07,1.0187982e-07,3.4598755836486816,296.4944079837524,294.5758529712509,0.0223903
3,0.000863678,0.000938411,1.01727356e-07,1.0187682200000001e-07,4.617877960205078,296.4572317533242,294.6022354659083,0.0192475
4,0.000864229,0.000937248,1.0172845800000002e-07,1.01874496e-07,5.783187389373779,296.4283876948196,294.6159233194982,0.0170766
5,0.00086449,0.000936305,1.0172898e-07,1.0187261000000002e-07,6.956393003463745,296.40499939921193,294.6224069825609,0.015518
6,0.00086475,0.000933779,1.0172950000000001e-07,1.0186755800000001e-07,8.118469476699829,296.3423470922919,294.62886576752624,0.0143511
7,0.000864739,0.000932501,1.01729478e-07,1.0186500200000001e-07,9.290820837020874,296.3106475472847,294.62859251197676,0.0134108
8,0.000864771,0.000930447,1.0172954200000002e-07,1.01860894e-07,10.44813585281372,296.2596981832876,294.62938743703046,0.0126656
9,0.000864594,0.000930133,1.01729188e-07,1.0186026600000001e-07,11.614583492279053,296.2519092237051,294.624990500916,0.0120248
10,0.000865124,0.000929871,1.0173024800000001e-07,1.01859742e-07,12.796826362609863,296.2454101137646,294.6381564174248,0.0114749
11,0.000864937,0.000929776,1.0172987400000002e-07,1.01859552e-07,13.978161573410034,296.2430535568844,294.63351110189393,0.0109889
12,0.000865093,0.000929535,1.0173018600000001e-07,1.0185907000000001e-07,15.157890319824219,296.23707532176616,294.6373863396821,0.0105428
13,0.000864979,0.000929378,1.0172995800000002e-07,1.0185875600000001e-07,16.331698417663574,296.23318076957025,294.63455443643426,0.0101635
14,0.000865312,0.000928498,1.01730624e-07,1.01856996e-07,17.497251749038696,296.2113511800272,294.6428265552254,0.0098143
15,0.000864823,0.000927733,1.01729646e-07,1.0185546600000002e-07,18.663358211517334,296.1923739729571,294.63067918906614,0.0094998
16,0.000865041,0.000927198,1.01730082e-07,1.01854396e-07,19.83695387840271,296.1791021391422,294.63609459520933,0.0092141
17,0.000865249,0.000925794,1.01730498e-07,1.0185158800000002e-07,21.008173942565918,296.14427212571877,294.6412615643604,0.0089346
18,0.000865062,0.00092482,1.0173012400000001e-07,1.0184964000000002e-07,22.176161527633667,296.1201087842281,294.63661626142175,0.0086689
19,0.000864677,0.000924065,1.0172935400000001e-07,1.0184813e-07,23.345256090164185,296.10137811282374,294.6270523431159,0.0084268
20,0.000864812,0.000923111,1.0172962400000001e-07,1.0184622200000001e-07,24.51784873008728,296.0777100328979,294.6304059339493,0.0081935
21,0.000864739,0.000922126,1.01729478e-07,1.01844252e-07,25.690398454666138,296.05327233732623,294.62859251197676,0.00797
22,0.000864646,0.000921309,1.0172929200000001e-07,1.0184261800000001e-07,26.861880779266357,296.0330022892474,294.6262822579091,0.0077577
23,0.000864302,0.000921477,1.01728604e-07,1.0184295400000001e-07,28.028599500656128,296.03717045650313,294.6177367615214,0.0075493
24,0.000864448,0.000920932,1.01728896e-07,1.0184186400000002e-07,29.19652557373047,296.02364866677607,294.6213636369585,0.0073581
25,0.000864385,0.000920397,1.0172877000000001e-07,1.01840794e-07,30.370580911636353,296.0103748239489,294.61979861677383,0.0071764
26,0.000864177,0.000919915,1.0172835400000001e-07,1.0183983000000001e-07,31.534841775894165,295.9984158247945,294.6146315508276,0.0069796
27,0.000863875,0.000919035,1.0172775e-07,1.0183807000000002e-07,32.706549644470215,295.97658163704455,294.6071293270727,0.0068098
28,0.000864125,0.000918228,1.0172825e-07,1.0183645600000001e-07,33.87581133842468,295.9565583192547,294.61333978070087,0.0066244
29,0.000863927,0.000918553,1.0172785400000001e-07,1.01837106e-07,35.05080199241638,295.964622276023,294.6084211041992,0.0064598
30,0.000863927,0.000917914,1.0172785400000001e-07,1.0183582800000001e-07,36.23877286911011,295.9487672411331,294.6084211041992,0.0062908
31,0.000863834,0.000918301,1.01727668e-07,1.0183660200000001e-07,37.421292304992676,295.95836961307367,294.6061108094658,0.0061206
32,0.000863709,0.000918532,1.01727418e-07,1.0183706400000002e-07,38.602375745773315,295.9641012221137,294.60300556727367,0.0059501
33,0.000863605,0.000918731,1.0172721e-07,1.0183746200000001e-07,39.786412954330444,295.96903881844696,294.60042199935896,0.0057883
34,0.000863532,0.000918553,1.0172706400000002e-07,1.01837106e-07,40.9892258644104,295.964622276023,294.5986085299411,0.0056369
35,0.000863542,0.000918134,1.01727084e-07,1.01836268e-07,42.17811107635498,295.95422596398504,294.5988569505788,0.0054829
36,0.000863334,0.000917777,1.0172666800000002e-07,1.01835554e-07,43.36267900466919,295.9453679320671,294.59368979022827,0.0053435
37,0.000863397,0.000917442,1.01726794e-07,1.01834884e-07,44.552247285842896,295.9370557094127,294.5952548460623,0.0052221
38,0.000863168,0.000916384,1.0172633600000001e-07,1.01832768e-07,45.75527787208557,295.91080356754094,294.58956598208596,0.0050946
39,0.000863199,0.000915933,1.0172639800000001e-07,1.0183186600000001e-07,46.95256018638611,295.89961272234467,294.59033609196166,0.0049671
40,0.000862803,0.000915378,1.01725606e-07,1.0183075600000001e-07,48.14333891868591,295.8858411294588,294.5804985204607,0.0048444
41,0.000862959,0.000914717,1.0172591800000001e-07,1.0182943400000002e-07,49.3452832698822,295.8694390652148,294.58437393749017,0.0047219
42,0.000862658,0.000914812,1.01725316e-07,1.0182962400000002e-07,50.55567741394043,295.8717964114816,294.5768963582735,0.0046131
43,0.000862678,0.000914277,1.01725356e-07,1.01828554e-07,51.75752329826355,295.8585207651141,294.5773932089029,0.0045032
44,0.000862574,0.000913732,1.0172514800000001e-07,1.01827464e-07,52.974979877471924,295.844996813917,294.57480958327926,0.0043977
45,0.000862304,0.000913607,1.0172460800000001e-07,1.0182721400000001e-07,54.18604874610901,295.8418949672142,294.5681020665134,0.0042969
46,0.000862085,0.000913125,1.0172417000000001e-07,1.0182625000000001e-07,55.3878960609436,295.8299341658738,294.562661496329,0.0042093
47,0.000862189,0.000911846,1.01724378e-07,1.0182369200000001e-07,56.60652542114258,295.7981952377094,294.5652451493139,0.0041275
48,0.000861575,0.000911385,1.0172315e-07,1.0182277000000001e-07,57.8177695274353,295.78675510646866,294.5499915753568,0.0040374
49,0.000861325,0.000911333,1.0172265e-07,1.01822666e-07,59.038705348968506,295.78546467218735,294.5437807786886,0.0039539
50,0.000861377,0.000910148,1.0172275400000001e-07,1.0182029600000001e-07,60.25849723815918,295.75605725750194,294.5450726271641,0.0038736
51,0.000860805,0.000909729,1.0172161e-07,1.0181945800000001e-07,61.48007416725159,295.7456590081374,294.5308622139678,0.0037948
52,0.000860888,0.00090866,1.0172177600000001e-07,1.0181732e-07,62.705018281936646,295.71912938625803,294.53292422539516,0.0037139
